,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdimgrey,kMEsilver
ZC3H13,136,black,black,0,0.32253936474562733,0.07865634156480383,0.1380011834323656
ZCCHC7,141,black,black,0,-0.05462654251762365,-0.1555638988026135,0.40029083874404053
ZEB1,137,black,black,0,0.47321821248891405,-0.15819542483675483,0.380961007337725
ZFAND3,141,silver,silver,2,0.3100354235347928,-0.4185540647471793,0.7112268634087925
ZFAND5,132,black,black,0,0.5426850923278158,0.04886556492134927,0.17358377106650533
ZFAND6,135,black,black,0,0.3371274700762499,0.016896057840387498,0.2747010202787667
ZFHX3,136,black,black,0,0.4368174872435332,-0.3504506421476905,0.5071986051314025
ZFP36,131,black,black,0,0.3261872798078789,0.6223936210890266,-0.09583332577484495
ZFP36L1,137,dimgrey,dimgrey,1,0.19653755271266063,0.4845761125194019,-0.08430394639928913
ZFP36L2,141,black,black,0,-0.7355238928648685,0.5215027902853205,-0.5548213409425198
ZFR,138,black,black,0,0.31227167292661484,-0.33890829045074705,0.4276136371866036
ZHX2,141,black,black,0,0.502183107100071,-0.4701590135615009,0.5901361817268416
ZKSCAN1,123,black,black,0,0.5555530305868057,-0.005040339431506249,0.20199046533274095
ZMYM2,140,silver,silver,2,0.31295924976893924,-0.2731191335421389,0.4214158545138047
ZMYM4,134,black,black,0,0.5283931597627596,-0.31659478342835595,0.38100028883060794
ZNF148,136,black,black,0,0.49349976073417234,-0.2812577332815282,0.4371952382066976
ZNF207,136,black,black,0,0.4172307364942301,-0.2202522986801293,0.30289669104925004
ZNF292,140,black,black,0,0.18204598221894036,-0.029124892778086706,0.31455058259162477
ZNF407,140,black,black,0,0.5226914777356204,-0.2678006412001457,0.5962488214575553
ZNF609,141,black,black,0,-0.5328797557702215,-0.2870118551761847,0.2515091157621244
ZNF638,140,black,black,0,0.4785849506033353,-0.29270524643420126,0.3596122672771013
ZNF644,138,silver,silver,2,0.3555036534899486,-0.1317027254428435,0.38507262729694947
ZSWIM6,140,silver,silver,2,0.21679513725457014,0.04275689395694398,0.4188596926505816
